title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable atmosChem.mon.rsutcso3ref_tavg-u-hxy-u (AERmon.rsutcso3ref),401,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/401,mon atmosChem,rsutcso3ref_tavg-u-hxy-u,toa_outgoing_shortwave_flux_assuming_clear_sky_and_reference_mole_fraction_of_ozone_in_air,Not present,area: areacella,area: time: mean,This represents the top-of-atmosphere outgoing shortwave radiative flux assuming clear-sky conditions when a reference ozone field is used in a diagnostic call to the radiation scheme,longitude latitude time,mon,TOA shortwave flux assuming clear sky and reference ozone,atmosChem,,,W m-2,New,,,,,
Variable atmosChem.mon.rsutcsch4ref_tavg-u-hxy-u (AERmon.rsutcsch4ref),400,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/400,mon atmosChem,rsutcsch4ref_tavg-u-hxy-u,toa_outgoing_shortwave_flux_assuming_clear_sky_and_reference_mole_fraction_of_methane_in_air,Not present,area: areacella,area: time: mean,This is the outgoing shortwave flux at the top-of-atmosphere for clear-sky conditions from a diagnostic call to the radiation scheme with a reference methane field,longitude latitude time,mon,TOA outgoing shortwave flux assuming clear-sky and reference methane field,atmosChem,,,W m-2,New,,,,,
Variable atmosChem.mon.rsutch4ref_tavg-u-hxy-u (AERmon.rsutch4ref),398,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/398,mon atmosChem,rsutch4ref_tavg-u-hxy-u,toa_outgoing_shortwave_flux_assuming_reference_mole_fraction_of_methane_in_air,Not present,area: areacella,area: time: mean,This is the outgoing shortwave flux at the top-of-atmosphere for all-sky conditions from a diagnostic call to the radiation scheme with a reference methane field,longitude latitude time,mon,TOA outgoing shortwave flux assuming reference methane,atmosChem,,,W m-2,New,,,,,
Variable atmosChem.mon.rluto3ref_tavg-u-hxy-u (AERmon.rluto3ref),396,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/396,mon atmosChem,rluto3ref_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_reference_mole_fraction_of_ozone_in_air,Not present,area: areacella,area: time: mean,This is outgoing longwave flux at the top-of-atmosphere for all-sky conditions from a diagnostic call to the radiation scheme using a reference ozone field,longitude latitude time,mon,toa_outgoing_longwave_flux_assuming_reference_mole_fraction_of_ozone_in_air,atmosChem,,,W m-2,New,,,,,
Variable atmosChem.mon.rlutcso3ref_tavg-u-hxy-u (AERmon.rlutcso3ref),395,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/395,mon atmosChem,rlutcso3ref_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_clear_sky_and_reference_mole_fraction_of_ozone_in_air,Not present,area: areacella,area: time: mean,This is the outgoing longwave flux at the top-of-atmosphere for clear-sky conditions from a diagnostic call to the radiation scheme using a reference ozone field,longitude latitude time,mon,TOA outgoing longwave flux assuming clear sky and reference ozone field,atmosChem,,,W m-2,New,,,,,
Variable atmosChem.mon.rlutcsch4ref_tavg-u-hxy-u (AERmon.rlutcsch4ref),394,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/394,mon atmosChem,rlutcsch4ref_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_clear_sky_and_reference_mole_fraction_of_methane_in_air,Not present,area: areacella,area: time: mean,This is the outgoing longwave flux at the top-of-atmosphere for clear-sky conditions from a diagnostic call to the radiation scheme with a reference methane field,longitude latitude time,mon,TOA outgoing longwave flux assuming clear sky and reference methane field,atmosChem,,,W m-2,New,,,,,
Variable atmosChem.mon.rlutch4ref_tavg-u-hxy-u (AERmon.rlutch4ref),392,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/392,mon atmosChem,rlutch4ref_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_reference_mole_fraction_of_methane_in_air,Not present,area: areacella,area: time: mean,This is the outgoing longwave flux at the top-of-atmosphere for all-sky conditions from a diagnostic call to the radiation scheme using a reference methane field,longitude latitude time,mon,TOA outgoing longwave flux assuming reference methane field,atmosChem,,,W m-2,New,,,,,
Variable atmosChem.mon.o3ste_tavg-l-hxy-u (AERmon.o3ste),367,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/367,mon atmosChem CMIP6,o3ste_tavg-l-hxy-u,mole_fraction_of_ozone_in_air,"""comment"" was ""Ozone tracer intended to map out strat-trop exchange (STE) of ozone. Set to ozone in the stratosphere, then destroyed in the troposphere using the ozone chemical loss rate. Please specify the tropopause definition used""; ; ""modeling_realm"" was ""aerosol"";",area: areacella,area: time: mean,Ozone tracer intended to map out strat-trop exchange (STE) of ozone.,longitude latitude alevel time,mon,Stratospheric Ozone Tracer Volume Mixing Ratio,atmosChem,,,mol mol-1,CMIP6 CMOR variable,,,,,
Variable atmosChem.mon.o3inst_tpt-l-hxy-u (AERmon.o3inst),364,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/364,mon atmosChem,o3inst_tpt-l-hxy-u,mole_fraction_of_ozone_in_air,Not present,area: areacella,area: mean,"This is the mole fraction of ozone in air, sampled on the first day of the month as an instantaneous field.",longitude latitude alevel time1,mon,O3 volume mixing ratio,atmosChem,,"Note that this variable is an instantaneous field, sampled on the first day of each month, and not time-meaned over the month",mol mol-1,New,,,,,
Variable atmosChem.mon.meanage_tavg-l-hxy-u (AERmon.meanage),346,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/346,mon atmosChem,meanage_tavg-l-hxy-u,age_of_stratospheric_air,Not present,area: areacella,area: time: mean,The mean age of air is defined as the mean time that a stratospheric air mass has been out of contact with the well-mixed troposphere.,longitude latitude alevel time,mon,Mean Age of Stratospheric Air,atmosChem,,,yr,New,,,,,
Variable atmosChem.mon.h2prod_tavg-l-hxy-u (AERmon.h2prod),333,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/333,mon atmosChem,h2prod_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_molecular_hydrogen_due_to_chemical_production,Not present,area: areacella,area: time: mean,This is the production of molecular hydrogen (H2) in the atmosphere due to chemical production,longitude latitude alevel time,mon,chemical production of atmospheric H2,atmosChem,,,mol m-3 s-1,New,,,,,
Variable atmosChem.mon.h2loss_tavg-l-hxy-u (AERmon.h2loss),331,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/331,mon atmosChem,h2loss_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_molecular_hydrogen_due_to_chemical_destruction,Not present,area: areacella,area: time: mean,This is the loss rate of molecular hydrogen (H2) from the atmosphere due to chemical destruction,longitude latitude alevel time,mon,Chemical destruction of atmospheric H2,atmosChem,,,mol m-3 s-1,New,,,,,
Variable atmosChem.mon.h2_tavg-l-hxy-u (AERmon.h2),330,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/330,mon atmosChem,h2_tavg-l-hxy-u,mole_fraction_of_molecular_hydrogen_in_air,Not present,area: areacella,area: time: mean,This is the mole fraction of molecular hydrogen (H2) in air,longitude latitude alevel time,mon,H2 volume mixing ratio,atmosChem,,,mol mol-1,New,,,,,
Variable atmosChem.mon.emilkch4_tavg-u-hxy-u (AERmon.emilkch4),321,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/321,mon atmosChem,emilkch4_tavg-u-hxy-u,surface_net_upward_mass_flux_of_methane_due_to_emission_from_freshwater_lakes,Not present,area: areacella,area: time: mean,This is the emission rate of methane (CH4) into the atmosphere from freshwater lakes,longitude latitude time,mon,lake emission rate of CH4,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emih2_tavg-u-hxy-u (AERmon.emih2),319,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/319,mon atmosChem,emih2_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_molecular_hydrogen_due_to_emission,Not present,area: areacella,area: time: mean,"This is the total emission rate of molecular hydrogen (H2) into the atmosphere (i.e., integrate 3D emission field vertically to 2d field)",longitude latitude time,mon,Total emission rate of molecular hydrogen (H2),atmosChem,up,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emich4_tavg-u-hxy-u (AERmon.emich4),315,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/315,mon atmosChem,emich4_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_methane_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of methane (CH4) into the atmosphere,longitude latitude time,mon,total emission rate of CH4,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emich3oh_tavg-u-hxy-u (AERmon.emich3oh),314,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/314,mon atmosChem,emich3oh_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_methanol_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of methanol (CH3OH) into the atmosphere,longitude latitude time,mon,total emission rate of CH3OH,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emic4h10_tavg-u-hxy-u (AERmon.emic4h10),313,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/313,mon atmosChem,emic4h10_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_butane_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of butane (C4H10) into the atmosphere,longitude latitude time,mon,total emission rate of C4H10,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emic3h8_tavg-u-hxy-u (AERmon.emic3h8),312,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/312,mon atmosChem,emic3h8_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_propane_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of propane (C3H8) into the atmosphere,longitude latitude time,mon,total emission rate of C3H8,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emic3h6_tavg-u-hxy-u (AERmon.emic3h6),311,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/311,mon atmosChem,emic3h6_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_propene_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of propene (C3H6) into the atmosphere,longitude latitude time,mon,total emission rate of C3H6,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emic2h6_tavg-u-hxy-u (AERmon.emic2h6),310,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/310,mon atmosChem,emic2h6_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ethane_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of ethane (C2H6) into the atmosphere,longitude latitude time,mon,total emission rate of C2H6,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emic2h5oh_tavg-u-hxy-u (AERmon.emic2h5oh),309,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/309,mon atmosChem,emic2h5oh_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ethanol_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of ethanol (C2H5OH) into the atmosphere,longitude latitude time,mon,total emission rate of C2H5OH,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emic2h4_tavg-u-hxy-u (AERmon.emic2h4),308,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/308,mon atmosChem,emic2h4_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ethene_due_to_emission,Not present,area: areacella,area: time: mean,Total emission rate of ethene (C2H4) into the atmosphere,longitude latitude time,mon,total emission rate of C2H4,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.emiavnox_tavg-l-hxy-u (AERmon.emiavnox),296,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/296,mon atmosChem,emiavnox_tavg-l-hxy-u,tendency_of_atmosphere_moles_of_nox_expressed_as_nitrogen,Not present,area: areacella,area: time: mean,Emission rate of NOx from aircraft,longitude latitude alevel time,mon,Emission rate of NOx from aviation,atmosChem,,,mol m-2 s-1,New,,,,,
Variable atmosChem.mon.emiach4_tavg-u-hxy-u (AERmon.emiach4),292,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/292,mon atmosChem,emiach4_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_methane_due_to_emission,Not present,area: areacella,area: time: mean,Anthropogenic emission rate of methane (CH4) into the atmosphere,longitude latitude time,mon,anthropogenic emission rate of CH4,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.e90inst_tpt-l-hxy-u (AERmon.e90inst),291,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/291,mon atmosChem,e90inst_tpt-l-hxy-u,mole_fraction_of_artificial_tracer_with_fixed_lifetime_in_air,Not present,area: areacella,area: mean,Mole fraction of an artificial tracer with a 90-day lifetime (e90),longitude latitude alevel time1,mon,Artificial tracer with 90 day lifetime,atmosChem,,"Note that this variable is an instantaneous field, sampled on the first day of each month, and not time-meaned over the month",mol mol-1,New,,,,,
Variable atmosChem.mon.dryhno3_tavg-u-hxy-u (AERmon.dryhno3),281,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/281,mon atmosChem,dryhno3_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nitric_acid_due_to_dry_deposition,Not present,area: areacella,area: time: mean,This is the loss of nitric acid (HNO3) from the atmosphere due to dry deposition,longitude latitude time,mon,Dry deposition of HNO3,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.dryh2_tavg-u-hxy-u (AERmon.dryh2),280,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/280,mon atmosChem,dryh2_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_molecular_hydrogen_due_to_dry_deposition,Not present,area: areacella,area: time: mean,This is the total loss rate of molecular hydrogen (H2) from the atmosphere via its soil sink due to bacterial consumption.,longitude latitude time,mon,Total loss rate of molecular hydrogen (H2) from the atmosphere via soil sink,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.do3chm_tavg-l-hxy-u (AERmon.do3chm),277,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/277,mon atmosChem,do3chm_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_ozone_due_to_net_chemical_production,Not present,area: areacella,area: time: mean,Net chemical production of ozone in the atmosphere,longitude latitude alevel time,mon,Net Chemistry Tendency of O3,atmosChem,,,mol m-3 s-1,New,,,,,
Variable atmosChem.mon.dms_tavg-l-hxy-u (AERmon.dms),276,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/276,mon atmosChem CMIP6 UKESM1 HadGEM3-GC31,dms_tavg-l-hxy-u,mole_fraction_of_dimethyl_sulfide_in_air,"""modeling_realm"" was ""aerosol"";",area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,Dimethyl Sulphide (DMS) Mole Fraction,atmosChem,,,mol mol-1,CMIP6 CMOR variable,m01s34i071[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_DMS),,m01s34i071[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_DMS),,mol mol-1
Variable atmosChem.mon.chepno3_tavg-l-hxy-u (AERmon.chepno3),269,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/269,mon atmosChem,chepno3_tavg-l-hxy-u,tendency_of_atmosphere_mass_content_of_nitrate_dry_aerosol_particles_due_to_net_chemical_production,Not present,area: areacella,area: time: mean,Net chemical production rate of nitrate aerosol in the atmosphere,longitude latitude alevel time,mon,Net chemical production of nitrate aerosol,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.chepnh4_tavg-l-hxy-u (AERmon.chepnh4),268,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/268,mon atmosChem,chepnh4_tavg-l-hxy-u,tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_net_chemical_production,Not present,area: areacella,area: time: mean,Net chemical production rate of ammonium aerosol in the atmosphere.,longitude latitude alevel time,mon,Net chemical production of ammonium aerosol,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.chegph2oo1d_tavg-l-hxy-u (AERmon.chegph2oo1d),265,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/265,mon atmosChem,chegph2oo1d_tavg-l-hxy-u,tendency_of_atmosphere_mole_concentration_of_hydroxyl_radical_due_to_chemical_production_from_atomic_singlet_oxygen_and_water_vapor,Not present,area: areacella,area: time: mean,Primary production rate of the hydroxy (OH) radical via H2O+O1D,longitude latitude alevel time,mon,Primary production of OH (H2O+O1D),atmosChem,,,mol m-3 s-1,New,,,,,
Variable atmosChem.mon.ch4losssoil_tavg-u-hxy-u (AERmon.ch4losssoil),263,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/263,mon atmosChem,ch4losssoil_tavg-u-hxy-u,surface_downward_mass_flux_of_methane_due_to_soil_biological_consumption,Not present,area: areacella,area: time: mean,Loss rate of methane from the atmosphere due to soil sink,longitude latitude time,mon,loss of methane from the atmosphere due to biological consumption in the soil,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.mon.ch3oh_tavg-l-hxy-u (AERmon.ch3oh),261,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/261,mon atmosChem,ch3oh_tavg-l-hxy-u,mole_fraction_of_methanol_in_air,Not present,area: areacella,area: time: mean,Mole fraction of methanol (CH3OH) in air,longitude latitude alevel time,mon,CH3OH  volume mixing ratio,atmosChem,,,mol mol-1,New,,,,,
Variable atmosChem.mon.c4h10_tavg-l-hxy-u (AERmon.c4h10),254,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/254,mon atmosChem,c4h10_tavg-l-hxy-u,mole_fraction_of_butane_in_air,Not present,area: areacella,area: time: mean,Mole fraction of butane (C4H10) in air,longitude latitude alevel time,mon,C4H10  volume mixing ratio,atmosChem,,,mol mol-1,New,,,,,
Variable atmosChem.mon.c2h5oh_tavg-l-hxy-u (AERmon.c2h5oh),250,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/250,mon atmosChem,c2h5oh_tavg-l-hxy-u,mole_fraction_of_ethanol_in_air,Not present,area: areacella,area: time: mean,Mole fraction of ethanol (C2H5OH) in air,longitude latitude alevel time,mon,C2H5OH  volume mixing ratio,atmosChem,,,mol mol-1,New,,,,,
Variable atmosChem.mon.c2h4_tavg-l-hxy-u (AERmon.c2h4),249,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/249,mon atmosChem,c2h4_tavg-l-hxy-u,mole_fraction_of_ethene_in_air,Not present,area: areacella,area: time: mean,Mole fraction of ethene (C2H4) in air,longitude latitude alevel time,mon,C2H4  volume mixing ratio,atmosChem,,,mol mol-1,New,,,,,
Variable atmosChem.mon.o3ref_ti-l-hxy-u (AERfx.o3ref),230,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/230,mon atmosChem,o3ref_ti-l-hxy-u,reference_mole_fraction_of_ozone_in_air,Not present,area: areacella,area: mean,This is the ozone mole fraction that is used in a diagnostic call to the model's radiation scheme. It is only applicable when an ozone double call is active in the model.,longitude latitude alevel,mon,Fixed Reference Mole Fraction of Ozone in Air,atmosChem,,Use this when o3ref has no annual cycle.,mol mol-1,New,,,,,
Variable atmosChem.mon.ch4ref_ti-l-hxy-u (AERfx.ch4ref),229,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/229,mon atmosChem,ch4ref_ti-l-hxy-u,reference_mole_fraction_of_methane_in_air,Not present,area: areacella,area: mean,This is the methane mole fraction that is used in a diagnostic call to the model's radiation scheme. It is only applicable when a methane double call is active in the model.,longitude latitude alevel,mon,Reference mole fraction of methane in air,atmosChem,,,mol mol-1,New,,,,,
Variable atmosChem.day.wetnoy_tavg-u-hxy-u (AERday.wetnoy),225,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/225,day atmosChem,wetnoy_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_noy_expressed_as_nitrogen_due_to_wet_deposition,Not present,area: areacella,area: time: mean,Daily Wet Deposition Rate of NOy at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Wet Deposition Rate of NOy,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.day.wetnh4_tavg-u-hxy-u (AERday.wetnh4),224,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/224,day atmosChem,wetnh4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_wet_deposition,Not present,area: areacella,area: time: mean,Daily Wet Deposition Rate of NH4 at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Wet Deposition Rate of NH4,atmosChem,,,kg m-2 s-1,New,,,,,
Variable atmosChem.day.wetnh3_tavg-u-hxy-u (AERday.wetnh3),223,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/223,day atmosChem,wetnh3_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonia_due_to_wet_deposition,Not present,area: areacella,area: time: mean,Daily Wet Deposition Rate of NH3 at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Wet Deposition Rate of NH3,atmosChem,,,kg m-2 s-1,New,,,,,
