title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable ocean.mon.thkcelluo_tavg-l-hxy-sea (Omon.thkcelluo),1580,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1580,mon ocean,thkcelluo_tavg-l-hxy-sea,cell_thickness,Not present,area: areacello volume: volcello,area: mean where sea time: mean,"The time varying thickness of ocean cells centered at u-points (points for velocity in the x-direction). ""Thickness"" means the vertical extent of a layer. ""Cell"" refers to a model grid-cell.",longitude latitude olevel time,mon,Ocean Model Cell Thickness at u-points,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,m,New,,,,,
Variable ocean.mon.swhwindsea_tavg-u-hxy-sea (Omon.swhwindsea),1573,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1573,mon ocean,swhwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just wind-sea waves (i.e., local wind waves). It is derived from the wind-sea wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wind-sea wave spectrum.",longitude latitude time depth0m,mon,Wind Sea Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.swhswell_tavg-u-hxy-sea (Omon.swhswell),1572,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1572,mon ocean,swhswell_tavg-u-hxy-sea,sea_surface_swell_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just swell waves (i.e., waves that have propagated away from their generation area). This parameter is derived from all swell partitions of the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the components of the two-dimensional wave spectrum that are not under the influence of local wind.",longitude latitude time depth0m,mon,Swell Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.swhmax_tstat-u-hxy-sea (Omon.swhmax),1571,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1571,mon ocean,swhmax_tstat-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: maximum,"Highest value of the significant wave height simulated within a given time range (e.g., daily or monthly). The significant wave height (swh) is derived from the wave spectrum using spectral moments. Specifically, swh is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time depth0m,mon,Maximum Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.swh_tavg-u-hxy-sea (Omon.swh),1570,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1570,mon ocean,swh_tavg-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating both wind-sea and swell waves. This is a key parameter for describing wave energy and is derived from the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time depth0m,mon,Total Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.sltbasin_tavg-u-hys-sea (Omon.sltbasin),1560,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1560,mon ocean,sltbasin_tavg-u-hys-sea,northward_ocean_salt_transport,Not present,,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"Northward Ocean Salt Transport from all physical processes affecting northward salt transport, resolved and parameterized. Diagnosed here as a function of latitude and basin.",latitude basin time,mon,Northward Ocean Salt Transport,ocean,,,kg s-1,New,,,,,
Variable ocean.mon.sfy_tavg-u-hxy-sea (Omon.sfyint),1557,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1557,mon ocean,sfy_tavg-u-hxy-sea,ocean_salt_y_transport,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,Ocean salt mass y transport vertically integrated over the whole ocean depth. Contains all contributions to 'y-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude time,mon,Vertically Integrated Ocean Salt Mass Y Transport,ocean,,"2d vertically integrated field. If the full 3d transport is preferred, produce Omon.sfy instead.; Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfy_tavg-l-hxy-sea (Omon.sfy),1556,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1556,mon ocean,sfy_tavg-l-hxy-sea,ocean_salt_y_transport,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'y-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude olevel time,mon,3D Ocean Salt Mass Y Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.sfyint instead. ; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfx_tavg-u-hxy-sea (Omon.sfxint),1555,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1555,mon ocean,sfx_tavg-u-hxy-sea,ocean_salt_x_transport,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,Ocean salt mass x transport vertically integrated over the whole ocean depth. Contains all contributions to 'x-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude time,mon,Vertically Integrated Ocean Salt Mass X Transport,ocean,,"2d vertically integrated field. If the full 3d transport is preferred, produce Omon.sfx instead.; Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfx_tavg-l-hxy-sea (Omon.sfx),1554,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1554,mon ocean,sfx_tavg-l-hxy-sea,ocean_salt_x_transport,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'x-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude olevel time,mon,3D Ocean Salt Mass X Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.sfxint instead.; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfo or sfmo_tavg-u-ht-sea (Omon.sfacrossline),1551,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1551,mon ocean,sfo or sfmo_tavg-u-ht-sea,ocean_salt_transport_across_line,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,"Depth-integrated total salt mass transport from resolved and parameterized processes across different lines on the Earth's surface (based on appendix J and table J1 of Griffies et al., 2016). Formally, this means the integral along the line of the normal component of the heat transport. Positive and negative numbers refer to total northward/eastward and southward/westward transports, respectively. The transport should be evaluated for the full depth of the ocean, except for the Pacific Equatorial Undercurrent, which is averaged from the surface to 350m.",oline time,mon,Ocean Salt Mass Transport across Lines,ocean,,,W,New,,,,,
Variable ocean.mon.sdvo_tavg-u-hxy-sea (Omon.sdvo),1549,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1549,mon ocean,sdvo_tavg-u-hxy-sea,sea_surface_wave_stokes_drift_northward_velocity,Not present,area: areacello,area: mean where sea time: mean,"The northward component of the net drift velocity of ocean water caused by surface wind-sea waves. The Stokes drift velocity could be defined as the difference between the average Lagrangian flow velocity of a fluid parcel, and the average Eulerian flow velocity of the fluid at a fixed position.",longitude latitude time depth0m,mon,Northward Surface Stokes Drift,ocean,,,m s-1,New,,,,,
Variable ocean.mon.sduo_tavg-u-hxy-sea (Omon.sduo),1548,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1548,mon ocean,sduo_tavg-u-hxy-sea,sea_surface_wave_stokes_drift_eastward_velocity,Not present,area: areacello,area: mean where sea time: mean,"The eastward component of the net drift velocity of ocean water caused by surface wind-sea waves. The Stokes drift velocity could be defined as the difference between the average Lagrangian flow velocity of a fluid parcel, and the average Eulerian flow velocity of the fluid at a fixed position.",longitude latitude time depth0m,mon,Eastward Surface Stokes Drift,ocean,,,m s-1,New,,,,,
Variable ocean.mon.scint_tavg-u-hxy-u (Omon.scint),1547,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1547,mon ocean,scint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_practical_salinity_expressed_as_salt_mass_content,Not present,area: areacello,area: mean where sea,"This is a fundamental aspect of the changes in the hydrological cycle and their impact on the oceans, and due to new numerical schemes and vertical discretizations, it is important to calculate it consistently with the model formulation.",longitude latitude oplayer4 time,mon,Integral wrt depth of seawater practical salinity expressed as salt mass content,ocean,,"CHANGE: This is a new variable, which aids in understanding hydrological change. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations.",kg m-2,New,,,,,
Variable ocean.mon.phcint_tavg-u-hxy-u (Omon.phcint),1529,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1529,mon ocean,phcint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_potential_temperature_expressed_as_heat_content,Not present,area: areacello,area: mean where sea,This is the vertically-integrated heat content derived from potential temperature (thetao).,longitude latitude oplayer4 time,mon,Integrated Ocean Heat Content from Potential Temperature,ocean,down,"CHANGE: This is a new variable, which aids in calculation of energy budgets.  It is preferable to calculate it online, due to difficulties with vertical discretizations.  It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations so long as integrals are over 0-300m, 300m-700m, 700m-2000m, total depth.",J m-2,New,,,,,
Variable ocean.mon.pfscint_tavg-u-hxy-u (Omon.pfscint),1527,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1527,mon ocean,pfscint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_preformed_salinity_expressed_as_salt_mass_content,Not present,area: areacello,area: mean where sea,"This is a fundamental aspect of the changes in the hydrological cycle and their impact on the oceans, and due to new numerical schemes and vertical discretizations, it is important to calculate it consistently with the model formulation.",longitude latitude oplayer4 time,mon,Integral wrt depth of seawater preformed salinity expressed as salt mass content,ocean,,"CHANGE: This is a new variable, which aids in understanding hydrological change. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations.",kg m-2,New,,,,,
Variable ocean.mon.mpwwindsea_tavg-u-hxy-sea (Omon.mpwwindsea),1506,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1506,mon ocean,mpwwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_mean_period,Not present,area: areacello,area: mean where sea time: mean,"Average wave period (i.e., time in-between two wave crests) of wind-sea waves only (i.e., local wind waves). In spectral wind wave models, it is calculated using spectral moments, mathematical measures that describe the shape and characteristics of the wave spectrum.",longitude latitude time depth0m,mon,Wind Sea Wave Mean Period,ocean,,,s,New,,,,,
Variable ocean.mon.mpwswell_tavg-u-hxy-sea (Omon.mpwswell),1505,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1505,mon ocean,mpwswell_tavg-u-hxy-sea,sea_surface_swell_wave_mean_period,Not present,area: areacello,area: mean where sea time: mean,"Average wave period (i.e., time in-between two wave crests) of swell waves only (i.e., waves that have propagated away from their generation area). In spectral wind wave models, it is calculated using spectral moments, mathematical measures that describe the shape and characteristics of the wave spectrum.",longitude latitude time depth0m,mon,Swell Wave Mean Period,ocean,,,s,New,,,,,
Variable ocean.mon.mpw_tavg-u-hxy-sea (Omon.mpw),1504,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1504,mon ocean,mpw_tavg-u-hxy-sea,sea_surface_wave_mean_period,Not present,area: areacello,area: mean where sea time: mean,"Average wave period (i.e., time in-between two wave crests) across the entire two-dimensional wave spectrum, incorporating both wind-sea and swell waves. In spectral wind wave models, it is calculated using spectral moments, mathematical measures that describe the shape and characteristics of the wave spectrum.",longitude latitude time depth0m,mon,Total Wave Mean Period,ocean,,,s,New,,,,,
Variable ocean.mon.hfy_tavg-l-hxy-sea (Omon.hfy),1459,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1459,mon ocean UKESM1 HadGEM3-GC31,hfy_tavg-l-hxy-sea,ocean_heat_y_transport,"""cell_measures"" was ""area: areacello""; ; ""dimensions"" was ""longitude latitude time""; ; ""long_name"" was ""Ocean Heat Y Transport"";",area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'y-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale.,longitude latitude olevel time,mon,3D Ocean Heat Y Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.hfyint instead.; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",W,New,"mask_copy(hfy, mask_2D_V)",,"mask_copy(hfy, mask_2D_V)",,W
Variable ocean.mon.hfx_tavg-l-hxy-sea (Omon.hfx),1457,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1457,mon ocean UKESM1 HadGEM3-GC31,hfx_tavg-l-hxy-sea,ocean_heat_x_transport,"""cell_measures"" was ""area: areacello""; ; ""long_name"" was ""Ocean Heat X Transport""; ; ""comment"" was ""Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes.  Use Celsius for temperature scale.""; ; ""dimensions"" was ""longitude latitude time"";",area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale,longitude latitude olevel time,mon,3D Ocean Heat X Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.hfxint instead.; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",W,New,"mask_copy(hfx, mask_2D_U)",,"mask_copy(hfx, mask_2D_U)",,W
Variable ocean.mon.hfacrossline_tavg-u-ht-sea (Omon.hfacrossline),1441,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1441,mon ocean,hfacrossline_tavg-u-ht-sea,ocean_heat_transport_across_line,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,"Depth-integrated total heat transport from resolved and parameterized processes across different lines on the Earth's surface (based on appendix J and table J1 of Griffies et al., 2016). Formally, this means the integral along the line of the normal component of the heat transport. Positive and negative numbers refer to total northward/eastward and southward/westward transports, respectively. The transport should be evaluated for the full depth of the ocean, except for the Pacific Equatorial Undercurrent, which is averaged from the surface to 350m. Use Celsius for temperature scale.",oline time,mon,Ocean Heat Transport across Lines,ocean,,,W,New,,,,,
Variable ocean.mon.chcint_tavg-u-hxy-u (Omon.chcint),1384,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1384,mon ocean,chcint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_conservative_temperature_expressed_as_heat_content,Not present,area: areacello,area: mean where sea,This is the vertically-integrated heat content derived from conservative temperature (bigthetao).,longitude latitude oplayer4 time,mon,Depth Integrated Seawater Conservative Temperature Expressed As Heat Content,ocean,,"CHANGE: This is a new variable, which aids in calculation of energy budgets. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations so long as integrals are over 0-300m, 300m-700m, 700m-2000m, total depth.",J m-2,New,,,,,
Variable ocean.mon.absscint_tavg-u-hxy-u (Omon.absscint),1375,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1375,mon ocean,absscint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_absolute_salinity_expressed_as_salt_mass_content,Not present,area: areacello,area: mean where sea,"This is a fundamental aspect of the changes in the hydrological cycle and their impact on the oceans, and due to new numerical schemes and vertical discretizations, it is important to calculate it consistently with the model formulation.",longitude latitude oplayer4 time,mon,Integral wrt depth of seawater absolute salinity expressed as salt mass content,ocean,,"CHANGE: This is a new variable, which aids in understanding hydrological change. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations.",kg m-2,New,,,,,
Variable ocean.fx.dyvo_ti-u-hxy-u (Ofx.dyvo),1369,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1369,fx ocean,dyvo_ti-u-hxy-u,cell_y_length,Not present,::MODEL,area: point,The linear extent of the cell in the y direction of the horizontal grid centered at v-points (points for velocity in the y-direction). Not applicable to unstructured grids.,longitude latitude,fx,Cell Length in the Y Direction at v-points,ocean,,,m,New,,,,,
Variable ocean.fx.dyuo_ti-u-hxy-u (Ofx.dyuo),1368,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1368,fx ocean,dyuo_ti-u-hxy-u,cell_y_length,Not present,::MODEL,area: point,The linear extent of the cell in the y direction of the horizontal grid centered at u-points (points for velocity in the x-direction). Not applicable to unstructured grids.,longitude latitude,fx,Cell Length in the Y Direction at u-points,ocean,,,m,New,,,,,
Variable ocean.fx.dyto_ti-u-hxy-u (Ofx.dyto),1367,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1367,fx ocean,dyto_ti-u-hxy-u,cell_y_length,Not present,::MODEL,area: point,"The linear extent of the cell in the y direction of the horizontal grid centered at t-points (points for tracers such as temperature, salinity, etc.). Not applicable to unstructured grids.",longitude latitude,fx,Cell Length in the Y Direction at t-points,ocean,,,m,New,,,,,
Variable ocean.fx.dxvo_ti-u-hxy-u (Ofx.dxvo),1366,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1366,fx ocean,dxvo_ti-u-hxy-u,cell_x_length,Not present,::MODEL,area: point,The linear extent of the cell in the x direction of the horizontal grid centered at v-points (points for velocity in the y-direction). Not applicable to unstructured grids.,longitude latitude,fx,Cell Length in the X Direction at v-points,ocean,,,m,New,,,,,
Variable ocean.fx.dxuo_ti-u-hxy-u (Ofx.dxuo),1365,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1365,fx ocean,dxuo_ti-u-hxy-u,cell_x_length,Not present,::MODEL,area: point,The linear extent of the cell in the x direction of the horizontal grid centered at u-points (points for velocity in the x-direction). Not applicable to unstructured grids.,longitude latitude,fx,Cell Length in the X Direction at u-points,ocean,,,m,New,,,,,
Variable ocean.fx.dxto_ti-u-hxy-u (Ofx.dxto),1364,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1364,fx ocean,dxto_ti-u-hxy-u,cell_x_length,Not present,::MODEL,area: point,"The linear extent of the cell in the x direction of the horizontal grid centered at t-points (points for tracers such as temperature, salinity, etc.). Not applicable to unstructured grids.",longitude latitude,fx,Cell Length in the X Direction at t-points,ocean,,,m,New,,,,,
Variable ocean.dec.opottemptend_tavg-l-hxy-sea (Odec.opottemptend),1353,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1353,dec ocean,opottemptend_tavg-l-hxy-sea,tendency_of_sea_water_potential_temperature_expressed_as_heat_content,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Tendency of heat content for a grid cell from all processes. Reported only for models that use potential temperature as prognostic field.,longitude latitude olevel time,dec,Tendency of Sea Water Potential Temperature Expressed as Heat Content,ocean,,Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,W m-2,New,,,,,
Variable ocean.day.zostoga_tavg-u-hm-sea (Oday.zostoga),1349,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1349,day ocean,zostoga_tavg-u-hm-sea,global_average_thermosteric_sea_level_change,Not present,,area: mean where sea time: mean,Global Average Thermosteric Sea Level Change,time,day,global_average_thermosteric_sea_level_change,ocean,,,m,New,,,,,
Variable ocean.day.zos_tavg-u-hxy-sea (Oday.zos),1348,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1348,day ocean BCV,zos_tavg-u-hxy-sea,sea_surface_height_above_geoid,Not present,area: areacello,area: mean where sea time: mean,"This is the dynamic sea level, so should have zero global area mean. zos is the effective sea level as if sea ice (and snow) at a grid cell were converted to liquid seawater (Campin et al., 2008). For OMIP, do _not _record inverse barometer responses from sea-ice (and snow) loading in zos. See (Griffies et al, 2016, https://doi.org/10.5194/gmd-9-3231-2016).",longitude latitude time,day,Sea Surface Height above Geoid,ocean,,,m,New,,,,,
Variable ocean.day.wo_tavg-l-hxy-sea (Oday.wo),1344,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1344,day ocean,wo_tavg-l-hxy-sea,upward_sea_water_velocity,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Prognostic z-ward velocity component resolved by the model.,longitude latitude olevel time,day,Sea Water Vertical Velocity,ocean,,Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native. Those who wish to record vertical velocities and vertical fluxes on ocean half-levels may do so. If using CMOR3 you will be required to specify artificial bounds (e.g. located at full model levels) to avoid an error exit.,m s-1,New,,,,,
Variable ocean.day.vos_tavg-u-hxy-sea (Oday.vos),1343,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1343,day ocean,vos_tavg-u-hxy-sea,surface_sea_water_y_velocity,Not present,area: areacello,area: mean where sea time: mean,Daily surface prognostic y-ward velocity component resolved by the model.,longitude latitude time depth0m,day,Daily Surface Sea Water Y Velocity,ocean,,Report on native horizontal grid. Surface values only.,m s-1,New,,,,,
Variable ocean.day.uos_tavg-u-hxy-sea (Oday.uos),1342,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1342,day ocean,uos_tavg-u-hxy-sea,surface_sea_water_x_velocity,Not present,area: areacello,area: mean where sea time: mean,Daily surface prognostic x-ward velocity component resolved by the model.,longitude latitude time depth0m,day,Daily Surface Sea Water X Velocity,ocean,,Report on native horizontal grid. Surface values only.,m s-1,New,,,,,
